article_factor,article_id,article,authors,published_journal,NOTES__RHS_VARIABLES__ETC_
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (6,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (7,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (8,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (9,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (10,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (1,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (2,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (3,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (4,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (5,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (6,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (7,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (8,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (9,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (10,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (1,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (2,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (3,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (4,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (5,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (6,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (7,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (8,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (9,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (10,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (1,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (2,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (3,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (4,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (5,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (6,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (7,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (8,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (9,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (10,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (1,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (2,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (3,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (4,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (5,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (6,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (7,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (8,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (9,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (10,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (1,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (2,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (3,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (4,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (1,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (2,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (3,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (4,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (1,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (2,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (3,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (4,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (1,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (2,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (3,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 9 (4,4)"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 2, Panel A, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 2, Panel A, col 3"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 2, Panel A, col 5"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 2, Panel B, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 2, Panel B, col 3"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 2, Panel B, col 5"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 5, Panel A, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 5, Panel B, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table 5, Panel C, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table A1, Panel A, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table A1, Panel B, col 1"
40,Liu et al. (2015),Impact of the Minimum Wage on Youth Labor Markets,"Liu, Hyclak, & Regmi",Labour,"Table A1, Panel C, col 1"
41,Powell (2015),Synthetic Control Estimation Beyond Case Studies - Does the Minimum Wage Reduce Employment,Powell,RAND working paper,"Table 3, Column 1"
41,Powell (2015),Synthetic Control Estimation Beyond Case Studies - Does the Minimum Wage Reduce Employment,Powell,RAND working paper,"Table 3, Column 2"
41,Powell (2015),Synthetic Control Estimation Beyond Case Studies - Does the Minimum Wage Reduce Employment,Powell,RAND working paper,"Table 3, Column 3"
41,Powell (2015),Synthetic Control Estimation Beyond Case Studies - Does the Minimum Wage Reduce Employment,Powell,RAND working paper,"Table 3, Column 4"
41,Powell (2015),Synthetic Control Estimation Beyond Case Studies - Does the Minimum Wage Reduce Employment,Powell,RAND working paper,"Table 3, Column 5"
41,Powell (2015),Synthetic Control Estimation Beyond Case Studies - Does the Minimum Wage Reduce Employment,Powell,RAND working paper,"Table 3, Column 6"
42,Allegretto and Reich (2015),Are Local Minimum Wages Absorbed by Price Increases? Estimates from Internet-based Restaurant Menus,Allegretto & Reich,"Institute for Research on Labor and Employment, Working Paper Series","Table 1 (1,2)"
42,Allegretto and Reich (2015),Are Local Minimum Wages Absorbed by Price Increases? Estimates from Internet-based Restaurant Menus,Allegretto & Reich,"Institute for Research on Labor and Employment, Working Paper Series","Table 1 (2,2)"
42,Allegretto and Reich (2015),Are Local Minimum Wages Absorbed by Price Increases? Estimates from Internet-based Restaurant Menus,Allegretto & Reich,"Institute for Research on Labor and Employment, Working Paper Series","Table 1 (3,2)"
42,Allegretto and Reich (2015),Are Local Minimum Wages Absorbed by Price Increases? Estimates from Internet-based Restaurant Menus,Allegretto & Reich,"Institute for Research on Labor and Employment, Working Paper Series","Table 1 (4,2)"
